Package,Declaring class,Method,Params,CC
org.apache.commons.math4.legacy.ode,Linear,init,"(T t0, T[] y0, T finalTime)",3
org.apache.commons.math4.legacy.ode,Linear,computeDerivatives,"(T t, T[] y)",3
org.apache.commons.math4.legacy.ode,Linear,computeDerivatives,"(T t, T[] primary, T[] primaryDot, T[] secondary)",3
org.apache.commons.math4.legacy.ode,FirstOrderConverterTest,testDoubleDimension,"()",3
org.apache.commons.math4.legacy.ode,FirstOrderConverterTest,testDecreasingSteps,"()",3
org.apache.commons.math4.legacy.ode,Equations,computeSecondDerivatives,"(double t, double[] y, double[] yDot, double[] yDDot)",3
org.apache.commons.math4.legacy.ode,JacobianMatricesTest,testLowAccuracyExternalDifferentiation,"()",3
org.apache.commons.math4.legacy.ode,JacobianMatricesTest,testHighAccuracyExternalDifferentiation,"()",3
org.apache.commons.math4.legacy.ode,JacobianMatricesTest,testWrongParameterName,"()",3
org.apache.commons.math4.legacy.ode,JacobianMatricesTest,testInternalDifferentiation,"()",3
org.apache.commons.math4.legacy.ode,JacobianMatricesTest,testAnalyticalDifferentiation,"()",3
org.apache.commons.math4.legacy.ode,TestFieldProblem1,doComputeDerivatives,"(T t, T[] y)",3
org.apache.commons.math4.legacy.ode,TestFieldProblem1,computeTheoreticalState,"(T t)",3
org.apache.commons.math4.legacy.ode,TestFieldProblem2,doComputeDerivatives,"(T t, T[] y)",3
org.apache.commons.math4.legacy.ode,TestFieldProblem2,computeTheoreticalState,"(T t)",3
org.apache.commons.math4.legacy.ode,TestFieldProblem3,computeTheoreticalState,"(T t)",3
org.apache.commons.math4.legacy.ode,TestFieldProblem6,doComputeDerivatives,"(T t, T[] y)",3
org.apache.commons.math4.legacy.ode,TestFieldProblem6,computeTheoreticalState,"(T t)",3
org.apache.commons.math4.legacy.ode,TestFieldProblemAbstract,convert,"(double elements)",3
org.apache.commons.math4.legacy.ode,TestProblem1,doComputeDerivatives,"(double t, double[] y, double[] yDot)",3
org.apache.commons.math4.legacy.ode,TestProblem1,computeTheoreticalState,"(double t)",3
org.apache.commons.math4.legacy.ode,TestProblem2,doComputeDerivatives,"(double t, double[] y, double[] yDot)",3
org.apache.commons.math4.legacy.ode,TestProblem2,computeTheoreticalState,"(double t)",3
org.apache.commons.math4.legacy.ode,TestProblem3,computeTheoreticalState,"(double t)",3
org.apache.commons.math4.legacy.ode,TestProblem6,doComputeDerivatives,"(double t, double[] y, double[] yDot)",3
org.apache.commons.math4.legacy.ode,TestProblem6,computeTheoreticalState,"(double t)",3
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,checkArray,"(double[] regularArray, T[] fieldArray)",3
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestIncreasingTolerance,"(Field<T> field, double factor, double epsilon)",3
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestEvents,"(Field<T> field, double epsilonMaxValue, String name)",3
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestEventsNoConvergence,"(Field<T> field)",3
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,checkArray,"(double[] regularArray, T[] fieldArray)",3
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestSingleStep,"(Field<T> field, double epsilon)",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,testIncreasingTolerance,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,polynomial,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsFieldIntegratorAbstractTest,doTestIncreasingTolerance,"(Field<T> field, double ratioMin, double ratioMax)",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsFieldIntegratorAbstractTest,doPolynomial,"(Field<T> field, int nLimit, double epsilonBad, double epsilonGood)",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonIntegratorTest,testIncreasingTolerance,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonIntegratorTest,polynomial,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,checkNordsieckStart,"(PolynomialFunction polynomial, int nbSteps, double t0, double h, double epsilon)",3
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,start,"(AdamsNordsieckTransformer transformer, int nbSteps, double t0, double h, UnivariateFunction f0, UnivariateFunction f1)",3
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,linearCombination,"(Decimal64[] a, Decimal64[] b)",3
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,linearCombination,"(double[] a, Decimal64[] b)",3
org.apache.commons.math4.legacy.ode.nonstiff,DormandPrince54IntegratorTest,testIncreasingTolerance,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,DormandPrince54IntegratorTest,testEvents,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,handleStep,"(StepInterpolator interpolator, boolean isLast)",3
org.apache.commons.math4.legacy.ode.nonstiff,DormandPrince853IntegratorTest,testIncreasingTolerance,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,DormandPrince853IntegratorTest,testEvents,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,handleStep,"(StepInterpolator interpolator, boolean isLast)",3
org.apache.commons.math4.legacy.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest,checkArray,"(double[] regularArray, T[] fieldArray)",3
org.apache.commons.math4.legacy.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest,doTestIncreasingTolerance,"(Field<T> field, double factor, double epsilon)",3
org.apache.commons.math4.legacy.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest,doTestEvents,"(Field<T> field, double epsilonMaxValue, String name)",3
org.apache.commons.math4.legacy.ode.nonstiff,EmbeddedRungeKuttaFieldIntegratorAbstractTest,doTestEventsNoConvergence,"(Field<T> field)",3
org.apache.commons.math4.legacy.ode.nonstiff,EulerStepInterpolatorTest,noReset,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,GraggBulirschStoerIntegratorTest,testIncreasingTolerance,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,GraggBulirschStoerIntegratorTest,testEvents,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,KeplerStepHandler,handleStep,"(StepInterpolator interpolator, boolean isLast)",3
org.apache.commons.math4.legacy.ode.nonstiff,HighamHall54IntegratorTest,testIncreasingTolerance,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,HighamHall54IntegratorTest,testEvents,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,HighamHall54IntegratorTest,testEventsNoConvergence,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,LutherIntegratorTest,testSingleStep,"()",3
org.apache.commons.math4.legacy.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest,checkArray,"(double[] regularArray, T[] fieldArray)",3
org.apache.commons.math4.legacy.ode.nonstiff,RungeKuttaFieldIntegratorAbstractTest,doTestSingleStep,"(Field<T> field, double epsilon)",3
org.apache.commons.math4.legacy.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest,doInterpolationInside,"(Field<T> field, double epsilonSin, double epsilonCos)",3
org.apache.commons.math4.legacy.ode.nonstiff,RungeKuttaFieldStepInterpolatorAbstractTest,doNonFieldInterpolatorConsistency,"(Field<T> field, double epsilonSin, double epsilonCos, double epsilonSinDot, double epsilonCosDot)",3
org.apache.commons.math4.legacy.ode.sampling,DummyStepInterpolatorTest,testNoReset,"()",3
org.apache.commons.math4.legacy.ode.sampling,DummyStepInterpolatorTest,testSerialization,"()",3
org.apache.commons.math4.legacy.ode.sampling,DummyStepInterpolatorTest,testImpossibleSerialization,"()",3
org.apache.commons.math4.legacy.ode.sampling,StepNormalizerOutputTestBase,doTest,"(StepNormalizerMode mode, StepNormalizerBounds bounds, double[] expected, boolean reverse)",3
org.apache.commons.math4.legacy.optim.linear,SimplexSolverTest,testSolutionCallback,"()",3
org.apache.commons.math4.legacy.optim.linear,SimplexSolverTest,testMath1549,"()",3
org.apache.commons.math4.legacy.optim.linear,SimplexSolverTest,equationFromString,"(int numCoefficients, String s)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar,MultiStartMultivariateOptimizerTest,testCircleFitting,"()",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar,MultiStartMultivariateOptimizerTest,gaussianRandom,"(double[] mean, double[] stdev, UniformRandomProvider rng)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.gradient,CircleScalar,getRadius,"(Vector2D center)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.gradient,NonLinearConjugateGradientOptimizerTest,testNoDependency,"()",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,BOBYQAOptimizerTest,testConstrainedRosenWithMoreInterpolationPoints,"()",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,BOBYQAOptimizerTest,doTest,"(MultivariateFunction func, double[] startPoint, double[][] boundaries, GoalType goal, double fTol, double pointTol, int maxEvaluations, int additionalInterpolationPoints, PointValuePair expected, String assertMsg)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,CMAESOptimizerTest,doTest,"(MultivariateFunction func, double[] startPoint, double[] inSigma, double[][] boundaries, GoalType goal, int lambda, boolean isActive, int diagonalOnly, double stopValue, double fTol, double pointTol, int maxEvaluations, PointValuePair expected)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,OptimTestUtils,point,"(double[] value, double jitter)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,ElliRotated,value,"(double[] x)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,PowellOptimizerTest,doTest,"(MultivariateFunction func, double[] optimum, double[] init, GoalType goal, double fTol, double pointTol)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,PowellOptimizerTest,doTest,"(MultivariateFunction func, double[] optimum, double[] init, GoalType goal, double fTol, double fLineTol, double pointTol)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,Task,createCallback,"(Simplex.TransformFactory factory)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,TaskAggregator,aggregateArguments,"(ArgumentsAccessor a, ParameterContext context)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,TaskAggregator,toSimplexIndices,"(String str, int dim)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,TaskAggregator,toArrayOfDoubles,"(String params, int dim)",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,SimplexTest,testTriangle,"()",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,SimplexTest,testJavadocExample,"()",3
org.apache.commons.math4.legacy.optim.nonlinear.scalar.noderiv,SimplexTest,testAsList,"()",3
org.apache.commons.math4.legacy.optim.univariate,BrentOptimizerTest,testSinMin,"()",3
org.apache.commons.math4.legacy.optim.univariate,BrentOptimizerTest,testQuinticMax,"()",3
org.apache.commons.math4.legacy.optim.univariate,MultiStartUnivariateOptimizerTest,testSinMin,"()",3
org.apache.commons.math4.legacy.optim.univariate,MultiStartUnivariateOptimizerTest,testQuinticMin,"()",3
org.apache.commons.math4.legacy.optim.univariate,MultiStartUnivariateOptimizerTest,testBadFunction,"()",3
org.apache.commons.math4.legacy.random,HaltonSequenceGeneratorTest,test3DReference,"()",3
org.apache.commons.math4.legacy.random,HaltonSequenceGeneratorTest,test2DUnscrambledReference,"()",3
org.apache.commons.math4.legacy.random,HaltonSequenceGeneratorTest,testSkip,"()",3
org.apache.commons.math4.legacy.random,HaltonSequenceGeneratorTest,testSkipToNegative,"()",3
org.apache.commons.math4.legacy.random,SobolSequenceGeneratorTest,test3DReference,"()",3
org.apache.commons.math4.legacy.random,SobolSequenceGeneratorTest,testSkip,"()",3
org.apache.commons.math4.legacy.special,BesselJTest,testBesselJ,"()",3
org.apache.commons.math4.legacy.stat,FrequencyTest,testIntegerValues,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testMean,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testVariance,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testPopulationVariance,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testMax,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testMin,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testGeometricMean,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testNormalize1,"()",3
org.apache.commons.math4.legacy.stat,StatUtilsTest,testMode,"()",3
org.apache.commons.math4.legacy.stat.correlation,CovarianceTest,createRealMatrix,"(double[] data, int nRows, int nCols)",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testSimpleOrdered,"()",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testSimpleReversed,"()",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testSimpleOrderedPowerOf2,"()",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testSimpleReversedPowerOf2,"()",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testOrderedTies,"()",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testAllTiesInX,"()",3
org.apache.commons.math4.legacy.stat.correlation,KendallsCorrelationTest,testAllTiesInY,"()",3
org.apache.commons.math4.legacy.stat.correlation,PearsonsCorrelationTest,testPValueNearZero,"()",3
org.apache.commons.math4.legacy.stat.correlation,PearsonsCorrelationTest,createRealMatrix,"(double[] data, int nRows, int nCols)",3
org.apache.commons.math4.legacy.stat.correlation,SpearmansRankCorrelationTest,testMath891Matrix,"()",3
org.apache.commons.math4.legacy.stat.correlation,StorelessCovarianceTest,testLongleySimpleVar,"()",3
org.apache.commons.math4.legacy.stat.correlation,StorelessCovarianceTest,testLongleySimpleCov,"()",3
org.apache.commons.math4.legacy.stat.correlation,StorelessCovarianceTest,testLongleyByRow,"()",3
org.apache.commons.math4.legacy.stat.correlation,StorelessCovarianceTest,testSwissFertilityByRow,"()",3
org.apache.commons.math4.legacy.stat.correlation,StorelessCovarianceTest,createRealMatrix,"(double[] data, int nRows, int nCols)",3
org.apache.commons.math4.legacy.stat.data,CertifiedDataAbstractTest,testCertifiedValues,"()",3
org.apache.commons.math4.legacy.stat.descriptive,AggregateSummaryStatisticsTest,generatePartition,"(double[] sample)",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,testQuadraticMean,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,testShuffledStatistics,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,testPercentileSetter,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,test20090720,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,testInitDouble,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,checkremoval,"(DescriptiveStatistics dstat, int wsize, double mean1, double mean2, double mean3)",3
org.apache.commons.math4.legacy.stat.descriptive,DescriptiveStatisticsTest,generateInitialDoubleArray,"(int size)",3
org.apache.commons.math4.legacy.stat.descriptive,DoubleArrayAbstractTest,testAdd1000,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DoubleArrayAbstractTest,testGetValues,"()",3
org.apache.commons.math4.legacy.stat.descriptive,DoubleArrayAbstractTest,testAddElementRolling,"()",3
org.apache.commons.math4.legacy.stat.descriptive,MultivariateSummaryStatisticsTest,testSetterIllegalState,"()",3
org.apache.commons.math4.legacy.stat.descriptive,MultivariateSummaryStatisticsTest,testShuffledStatistics,"()",3
org.apache.commons.math4.legacy.stat.descriptive,MultivariateSummaryStatisticsTest,testDimension,"()",3
org.apache.commons.math4.legacy.stat.descriptive,ResizableDoubleArrayTest,testSetElementArbitraryExpansion2,"()",3
org.apache.commons.math4.legacy.stat.descriptive,ResizableDoubleArrayTest,testSetNumberOfElements,"()",3
org.apache.commons.math4.legacy.stat.descriptive,ResizableDoubleArrayTest,testWithInitialCapacity,"()",3
org.apache.commons.math4.legacy.stat.descriptive,ResizableDoubleArrayTest,testWithInitialCapacityAndExpansionFactor,"()",3
org.apache.commons.math4.legacy.stat.descriptive,ResizableDoubleArrayTest,testSubstitute,"()",3
org.apache.commons.math4.legacy.stat.descriptive,ResizableDoubleArrayTest,testCompute,"()",3
org.apache.commons.math4.legacy.stat.descriptive,StorelessUnivariateStatisticAbstractTest,testIncrementation,"()",3
org.apache.commons.math4.legacy.stat.descriptive,SummaryStatisticsTest,testSetterIllegalState,"()",3
org.apache.commons.math4.legacy.stat.descriptive,SummaryStatisticsTest,testQuadraticMean,"()",3
org.apache.commons.math4.legacy.stat.descriptive,SummaryStatisticsTest,testOverrideVarianceWithMathClass,"()",3
org.apache.commons.math4.legacy.stat.descriptive,SummaryStatisticsTest,testOverrideMeanWithMathClass,"()",3
org.apache.commons.math4.legacy.stat.descriptive,SummaryStatisticsTest,testOverrideGeoMeanWithMathClass,"()",3
org.apache.commons.math4.legacy.stat.descriptive.moment,InteractionTest,testInteraction,"()",3
org.apache.commons.math4.legacy.stat.descriptive.moment,StandardDeviationTest,populationStandardDeviation,"(double[] v)",3
